"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"South Asia (IDA & IBRD)","TSA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","45.1023665758608","45.4186488387793","45.8023404483615","46.1149251854662","46.5055915876976","45.5817101243127","46.1519470409495","46.5582784519007","48.0773983551871","48.4770832745087","48.280751645597","46.712437362565","49.627061757563","50.0858187594018","50.5864951195658","51.1911980647959","51.7111820552236","52.1965213082996","52.7103029740916","53.2127303928623","53.7582889003551","54.3173899511318","54.8295859552884","55.3727790356278","55.841522762278","56.2940311213287","56.8217758166154","57.2272280182878","57.6731495921285","58.0557790794684","58.5602424226893","58.7366410195772","59.37658079705","59.7114177115125","60.1037147968453","60.4576923780226","60.8252306297439","61.3439900073573","61.9292523026633","62.5571489792528","62.8929661464142","63.3037073531154","63.7715296382316","64.1997729412621","64.5400348324968","64.9162980965955","65.3714047440218","65.6322768161914","65.9610070803582","66.2545914531589","66.7509942386822","67.1424365863389","67.6320178896539","68.121401503545","68.6382506953563","69.1437835147163","69.609572441708","69.9792893786272","70.2534786113924","70.4727549740685","69.7483309161325","67.5791290463818","68.1609330214255","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","41.4225457764481","41.7397393580756","42.2007205755248","42.4406202612887","42.8908377269423","43.0294512913119","42.9840900521411","43.2321783317863","43.6707347759876","43.9113071674781","44.3698302373441","44.8708039688415","44.9873436571651","45.7087953569855","45.9204616638043","46.3064327040879","46.9849522048662","47.4478032114815","47.7485869601625","48.2100289145998","48.5724557550331","48.9378194604499","49.176041684887","48.3321481923935","48.3618077451539","48.6127475268002","49.0070698737591","49.3381215819855","49.0201976754575","49.8848694933931","49.824307633488","49.6996310276074","49.4721606714275","49.6969325187812","50.0021598833425","50.1141740715954","50.0485283330994","50.2153367096642","49.9277868743025","50.6408381841779","51.2645448028029","51.5363218250061","51.891342436414","52.36952152081","52.8488071191082","53.4621950485481","54.2133010695829","54.8490285448748","55.4507126052464","56.2196130711593","56.8473656890804","57.5586106850985","58.1410132486788","58.668043004746","59.1426582019127","59.5629817000586","60.0690246731195","60.4771384571495","60.8630275388921","61.2442905189234","60.8488944244664","60.2417434631864","60.7643999775278","",
"Trinidad and Tobago","TTO","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","63.026","62.865","63.427","63.822","63.843","64.147","64.376","64.798","64.668","64.685","65.057","65.283","64.947","65.561","66.848","66.786","66.273","66.641","67.438","67.768","67.572","67.65","67.646","67.935","67.592","67.543","68.279","68.281","68.419","68.438","68.272","68.859","68.391","68.811","68.511","69.17","69.009","68.719","69.16","68.377","69.102","69.646","70.488","69.729","71.076","71.308","71.256","71.652","71.47","73.126","72.725","73.278","73.716","73.962","74.215","74.503","74.281","74.23","73.802","74.228","74.406","72.971","74.708","",
"Tunisia","TUN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","43.94","44.146","45.513","46.5","47.365","48.428","49.327","50.466","51.573","52.523","53.87","54.835","56.107","57.2","58.282","59.468","60.426","61.543","62.338","63.211","63.975","64.691","65.417","66.137","66.82","67.589","68.228","68.899","69.569","69.671","70.11","70.521","70.701","71.235","71.615","71.988","72.38","72.863","73.169","73.508","73.69","73.816","74.059","74.305","74.49","74.764","74.921","75.072","75.185","75.267","75.421","75.46","75.55","75.65","75.65","75.692","75.786","75.845","75.95","75.993","75.292","73.772","74.263","",
"Turkiye","TUR","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","50.74","51.55","52.382","53.173","53.714","54.258","54.71","55.361","55.835","56.378","56.895","57.409","58.069","58.521","59.051","59.497","59.965","60.743","61.37","61.912","62.504","63.01","63.604","64.146","64.706","65.24","65.772","66.278","66.794","67.245","67.709","68.169","68.486","68.911","69.295","69.609","70.141","70.57","71.039","70.695","71.861","72.231","72.579","72.89","73.24","73.534","73.845","74.193","74.45","74.765","75.069","74.941","75.678","76.297","76.565","76.646","76.66","77.141","77.563","77.832","75.85","76.032","78.475","",
"Tuvalu","TUV","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","46.355","47.271","48.193","49.075","49.984","50.893","51.767","52.556","53.386","54.198","54.94","55.708","54.364","57.197","57.946","58.535","59.159","59.672","60.133","60.506","60.833","61.123","61.331","61.456","61.541","61.589","61.553","61.444","61.431","61.531","61.661","61.909","60.491","62.654","62.924","63.098","63.21","63.356","63.418","63.427","63.499","63.543","63.58","63.631","63.693","63.836","63.928","63.931","63.948","63.949","63.978","63.974","63.964","64.008","64.025","64.06","64.108","64.148","64.212","64.278","64.382","64.547","64.854","",
"Tanzania","TZA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","42.937","43.1","43.285","43.494","43.747","44.026","44.381","44.756","45.366","45.973","46.45","46.917","47.324","47.978","48.306","48.722","49.236","49.842","50.321","50.907","51.201","51.472","51.528","51.543","51.546","51.556","51.672","51.726","51.843","51.739","51.485","51.306","50.989","50.87","50.797","50.786","50.744","50.624","50.914","51.748","52.362","53.161","53.863","54.895","55.596","56.299","56.911","57.52","58.086","58.894","60.105","61.049","62.03","62.96","63.873","64.651","65.386","65.999","66.535","66.989","66.408","66.201","66.782","",
"Uganda","UGA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","45.506","46.257","46.965","47.431","47.889","48.24","48.338","48.962","49.213","49.511","49.616","46.93","46.967","46.84","46.612","46.267","45.869","45.511","45.207","44.981","42.949","43.09","43.185","43.519","43.752","45.381","45.322","46.619","46.701","46.472","46.443","46.316","46.368","46.237","46.353","46.567","46.67","46.977","47.175","47.786","48.342","49.006","49.648","50.368","51.547","52.976","54.369","55.236","55.823","56.488","57.055","57.965","58.817","59.763","60.408","61.086","61.648","62.115","62.714","62.991","62.851","62.705","63.638","",
"Ukraine","UKR","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","69.4850487804878","69.5723658536586","69.3345853658537","69.7874878048781","70.205512195122","69.8683902439025","69.7309512195122","69.5615365853659","69.5547804878049","68.9756097560976","68.8089756097561","69.037756097561","68.9172926829269","69.0430975609756","68.9340243902439","69.0463170731707","69.0428536585366","68.8185609756098","68.7599756097561","68.4696829268293","68.3301707317073","68.5981951219512","68.8756829268293","68.8463902439025","68.5058048780488","68.6131219512195","70.0662926829268","70.4951219512195","70.4975609756098","70.519512195122","70.0975609756098","69.2980487804878","68.7709756097561","68.1307317073171","67.5412195121951","66.7419512195122","67.0224390243903","67.5763414634146","68.3748780487805","67.9809756097561","67.6756097560976","67.8370731707317","68.2756097560976","68.2107317073171","68.1853658536585","67.9568292682927","68.0775609756098","68.2221951219512","68.2514634146342","69.19","70.2653658536586","70.8092682926829","70.9441463414634","71.159512195122","71.1865853658537","71.189512195122","71.4763414634146","71.7809756097561","71.5826829268293","71.8273170731707","71.1851219512195","69.6478048780488","68.5879268292683","",
"Upper middle income","UMC","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","41.9321497904331","46.4579578469505","52.5484613602321","53.142541091065","53.7875834435098","53.8019885667605","54.779226082433","55.5173469769813","56.0554596777538","56.6064819269412","57.2092822711995","58.0335589792044","58.7146437783067","59.4838928297451","60.1076305682931","60.727454606905","61.3922180306235","62.0218907799789","62.5430544158507","63.1209537451139","63.6087786747446","64.0398547502545","64.5155833579602","65.0028168268671","65.4638753673183","65.8567588157374","66.3066647877125","66.6567158183735","66.913012470199","67.2700971469947","67.4334740508024","67.6925087630889","68.1082990090545","68.4614274087986","68.7439202711586","69.0792374489841","69.353279944765","69.7112431708174","70.1032680080656","70.3162725329907","70.6846592754205","71.1896904749385","71.4958068221351","71.7339709590316","71.8969323792615","72.3671529949849","72.6987776793454","72.9477661919598","73.1178099943492","73.5245001607454","73.7928089767315","74.0826970789623","74.3860750479773","74.665309713948","74.9369276530152","75.1435278882769","75.3233227356811","75.4686692698172","75.8372322646074","76.040091507345","75.2538551850473","74.8940158793599","75.6956921126255","",
"Uruguay","URY","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","67.772","67.895","67.994","68.084","68.179","68.294","68.427","68.558","68.698","68.815","68.904","68.969","68.933","69.096","69.193","69.335","69.523","69.746","69.999","70.279","70.582","70.901","71.223","71.539","71.841","72.123","72.381","72.613","72.82","73.002","73.162","73.305","73.441","73.579","73.728","73.896","74.088","74.298","74.527","74.769","75.025","75.285","75.54","75.785","76.007","76.194","76.362","76.498","76.623","76.738","76.858","76.983","77.111","77.24","77.366","77.483","77.571","77.625","77.611","77.508","78.43","75.436","78","",
"United States","USA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","69.7707317073171","70.2707317073171","70.119512195122","69.9170731707317","70.1658536585366","70.2146341463415","70.2121951219512","70.5609756097561","69.9512195121951","70.5073170731708","70.8073170731707","71.1073170731707","71.1560975609756","71.3560975609756","71.9560975609756","72.6048780487805","72.8560975609756","73.2560975609756","73.3560975609756","73.8048780487805","73.609756097561","74.009756097561","74.3609756097561","74.4634146341463","74.5634146341464","74.5634146341464","74.6146341463415","74.7658536585366","74.7658536585366","75.0170731707317","75.2146341463415","75.3658536585366","75.6170731707317","75.419512195122","75.619512195122","75.6219512195122","76.0268292682927","76.4292682926829","76.5804878048781","76.5829268292683","76.6365853658537","76.8365853658537","76.9365853658537","77.0365853658537","77.4878048780488","77.4878048780488","77.6878048780488","77.9878048780488","78.0390243902439","78.390243902439","78.5414634146342","78.6414634146341","78.7414634146342","78.7414634146342","78.8414634146341","78.690243902439","78.5390243902439","78.5390243902439","78.6390243902439","78.7878048780488","76.9804878048781","76.3292682926829","77.4341463414634","",
"Uzbekistan","UZB","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","57.473","57.795","58.066","58.44","58.846","59.203","59.464","59.803","60.217","60.716","60.934","61.325","61.627","61.676","62.006","62.181","62.506","62.329","62.563","62.688","63.036","63.304","63.563","63.805","64.002","64.287","64.723","64.984","65.147","65.281","65.346","65.131","65.109","64.829","64.685","64.646","64.712","64.764","65.035","65.383","65.724","66.087","66.604","67.04","67.401","67.49","67.891","68.292","68.765","68.871","69.235","69.649","69.874","69.99","70.234","70.475","70.755","71.01","71.149","71.344","70.331","70.862","71.674","",
"St. Vincent and the Grenadines","VCT","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","56.443","57.932","59.482","61.063","62.667","64.264","65.651","66.666","67.527","68.178","68.57","68.733","68.499","68.583","69.079","69.367","69.391","69.676","69.586","69.752","70.184","70.376","70.433","70.959","71.188","71.521","71.639","72.046","72.35","72.732","72.38","72.937","72.624","72.458","71.922","72.097","71.266","70.922","71.097","71.3","71.377","71.938","72.168","72.352","73.035","73.516","74.017","74.703","75.053","75.083","74.718","74.596","74.146","73.798","74.473","74.407","74.28","74.305","74.128","72.835","72.126","69.629","68.972","",
"Venezuela, RB","VEN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","58.647","59.407","59.529","60.152","60.609","61.248","61.801","62.348","62.928","63.224","64.299","64.933","65.42","65.936","66.526","67.075","67.554","67.957","68.313","68.587","68.762","69.442","69.723","70.197","70.441","70.596","71.037","71.047","71.252","71.348","71.532","71.832","71.806","71.925","71.853","72.143","72.111","72.703","72.668","72.254","72.478","71.201","72.662","71.94","72.514","72.782","72.742","73.058","72.436","72.579","72.89","72.913","73.036","73.196","72.853","73.006","72.058","71.943","71.979","72.161","71.095","70.554","71.105","",
"British Virgin Islands","VGB","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","59.564","60.219","61.601","63.533","64.647","65.238","65.333","65.078","65.018","65.469","66.609","67.09","67.143","67.809","68.025","67.834","68.074","68.163","67.644","67.463","67.715","68.371","69.869","70.939","72.101","73.403","73.715","73.532","73.73","74.032","73.927","72.872","73.324","73.996","73.63","74.24","74.622","74.403","74.906","74.412","73.966","73.846","73.891","73.986","74.251","74.723","74.88","75.039","75.007","75.26","75.428","75.486","75.532","75.574","75.612","75.675","75.724","74.785","75.831","75.863","75.849","74.494","76.373","",
"Virgin Islands (U.S.)","VIR","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","63.7459756097561","63.7845365853659","63.6580975609756","63.4234878048781","64.6180731707317","65.273","64.9280243902439","65.2239512195122","65.6371707317073","65.7591951219512","65.8386829268293","66.1832195121951","66.3898780487805","67.0704878048781","67.2836829268293","67.4678048780488","67.6617804878049","67.8813414634146","68.0486341463415","68.2202195121951","68.5291463414634","68.695512195122","69.1064146341463","69.3245609756098","69.5295365853659","69.7428048780488","70.0175609756098","70.3379024390244","70.7632682926829","71.0024634146341","71.2504634146341","71.4517804878049","71.652243902439","71.8177073170732","71.9951219512195","72.0099756097561","72.3873170731707","72.2032926829268","72.3258292682927","72.1968536585366","76.619512195122","77.6219512195122","77.5219512195122","77.5219512195122","77.7731707317073","77.4219512195122","78.3243902439024","76.8634146341463","77.1634146341463","77.5146341463415","77.8658536585366","78.3170731707317","78.5170731707317","78.7170731707317","78.8682926829268","79.0170731707317","79.1682926829268","79.3682926829268","79.5195121951219","79.6682926829268","79.819512195122","80.0682926829268","80.319512195122","",
"Viet Nam","VNM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","59.657","60.261","60.131","58.701","59.323","58.692","58.467","58.161","54.07","56.151","56.222","56.749","53.103","56.786","55.83","62.882","64.775","65.049","65.529","66.001","66.195","66.645","67.106","67.148","67.305","67.601","68.013","68.392","68.469","69.076","69.213","69.849","69.958","70.621","70.759","71.384","71.51","71.802","72.107","72.317","72.462","72.647","72.801","72.98","73.135","73.271","73.319","73.436","73.411","73.498","73.513","73.692","73.704","73.775","73.855","73.876","73.938","73.963","73.976","74.093","75.378","73.618","74.58","",
